Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CABARRUS,25,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,683,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CLEVELAND,45,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,134,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,GASTON,71,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,LINCOLN,109,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,33,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MOORE,125,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,197,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,51,71.9
CENSUS,2017,YEAR,,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,CENTRAL,50,EDDY,27,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,789",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,CENTRAL,50,FOSTER,31,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"11,354",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,CENTRAL,50,KIDDER,43,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,308",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,CENTRAL,50,SHERIDAN,83,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"16,515",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,CENTRAL,50,STUTSMAN,93,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"8,314",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,CENTRAL,50,WELLS,103,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,705",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,BARNES,3,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"11,471",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,CASS,17,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"12,082",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,GRIGGS,39,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,289",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,STEELE,91,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"10,090",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,TRAILL,97,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"12,857",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,BENSON,5,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"25,857",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,BOTTINEAU,9,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"20,219",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,MCHENRY,49,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"10,686",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,PIERCE,69,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"17,649",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,ROLETTE,79,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"8,790",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,CAVALIER,19,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"15,798",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,GRAND FORKS,35,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,215",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,NELSON,63,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"10,537",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,PEMBINA,67,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,929",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,RAMSEY,71,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"31,443",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,TOWNER,95,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"8,030",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,WALSH,99,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"10,864",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,BURKE,13,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"10,660",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,DIVIDE,23,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,985,42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,MOUNTRAIL,61,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,479",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,RENVILLE,75,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"25,532",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,WARD,101,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"15,316",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,WILLIAMS,105,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"11,521",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,BURLEIGH,15,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"16,645",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,EMMONS,29,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,019",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,GRANT,37,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,MORTON,59,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"8,050",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,SIOUX,85,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,472,42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,DICKEY,21,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,403",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,LA MOURE,45,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,563",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,LOGAN,47,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,305",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,MCINTOSH,51,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,672,42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,RANSOM,73,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,RICHLAND,77,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,639,42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,SARGENT,81,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,372",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,ADAMS,1,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,091",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,BILLINGS,7,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,610",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,BOWMAN,11,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,561",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,GOLDEN VALLEY,33,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,652,42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,HETTINGER,41,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,013",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,SLOPE,87,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,241",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,STARK,89,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,446",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,DUNN,25,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,909",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MCKENZIE,53,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,744",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MCLEAN,55,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,528",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MERCER,57,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,977",42.6
CENSUS,2017,YEAR,,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,OLIVER,65,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,353",42.6
CENSUS,2017,YEAR,,COUNTY,OHIO,39,CENTRAL,50,DELAWARE,41,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,46,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,CENTRAL,50,KNOX,83,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,70,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,CENTRAL,50,LICKING,89,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,78,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,CENTRAL,50,MORROW,117,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,CENTRAL,50,PICKAWAY,129,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,69,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,CENTRAL,50,ROSS,141,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,64,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,CENTRAL,50,UNION,159,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,EAST CENTRAL,60,COSHOCTON,31,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,EAST CENTRAL,60,HOLMES,75,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,149,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,EAST CENTRAL,60,JEFFERSON,81,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,43,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,ASHLAND,5,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,47,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,CRAWFORD,33,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,ERIE,43,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,HURON,77,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,RICHLAND,139,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,278,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,SANDUSKY,143,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTH CENTRAL,20,WYANDOT,175,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,59,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTHEAST,30,ASHTABULA,7,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTHEAST,30,COLUMBIANA,29,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,115,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTHEAST,30,GEAUGA,55,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,8,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTHEAST,30,MAHONING,99,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,129,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTHEAST,30,MEDINA,103,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTHEAST,30,STARK,151,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,38,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTHEAST,30,TRUMBULL,155,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTHEAST,30,WAYNE,169,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,656,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,5,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,LUCAS,95,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,PUTNAM,137,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,204,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,NORTHWEST,10,WOOD,173,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,SOUTH CENTRAL,80,HIGHLAND,71,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,SOUTH CENTRAL,80,JACKSON,79,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,GUERNSEY,59,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,MEIGS,105,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,MONROE,111,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,48,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,MORGAN,115,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,47,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,MUSKINGUM,119,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,50,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,SOUTHWEST,70,GREENE,57,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,60,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,SOUTHWEST,70,PREBLE,135,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,129,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,WEST CENTRAL,40,AUGLAIZE,11,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,89,27.3
CENSUS,2017,YEAR,,COUNTY,OHIO,39,WEST CENTRAL,40,CLARK,23,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,WEST CENTRAL,40,DARKE,37,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,WEST CENTRAL,40,HARDIN,65,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,WEST CENTRAL,40,MIAMI,109,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OHIO,39,WEST CENTRAL,40,SHELBY,149,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,CANADIAN,17,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,GRADY,51,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GARFIELD,47,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GRANT,53,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,KAY,71,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,480,59.1
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,NOBLE,103,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODS,151,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,NORTHEAST,70,MAYES,97,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,NORTHEAST,70,WAGONER,145,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,960,59.1
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,PANHANDLE,10,CIMARRON,25,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,PANHANDLE,10,TEXAS,139,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,SOUTHWEST,30,GREER,55,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,SOUTHWEST,30,JACKSON,65,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,SOUTHWEST,30,KIOWA,75,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,363",59.1
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,SOUTHWEST,30,TILLMAN,141,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,DEWEY,43,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,OREGON,41,NORTH CENTRAL,20,GILLIAM,21,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,072",43.3
CENSUS,2017,YEAR,,COUNTY,OREGON,41,NORTH CENTRAL,20,MORROW,49,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,760",43.3
CENSUS,2017,YEAR,,COUNTY,OREGON,41,NORTH CENTRAL,20,SHERMAN,55,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,746",43.3
CENSUS,2017,YEAR,,COUNTY,OREGON,41,NORTH CENTRAL,20,WASCO,65,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,866,43.3
CENSUS,2017,YEAR,,COUNTY,OREGON,41,NORTHEAST,30,BAKER,1,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,730,43.3
CENSUS,2017,YEAR,,COUNTY,OREGON,41,NORTHEAST,30,UMATILLA,59,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,722",43.3
CENSUS,2017,YEAR,,COUNTY,OREGON,41,NORTHEAST,30,UNION,61,,,0,,BARLEY,BARLEY - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,598",43.3
